ssd,subject,violation,study
300.0,7016,-20.5,BtwnSubjAuditory1
350.0,7016,-135.63636363636363,BtwnSubjAuditory1
400.0,7016,-17.88888888888889,BtwnSubjAuditory1
450.0,7016,-88.4,BtwnSubjAuditory1
500.0,7016,-47.05,BtwnSubjAuditory1
550.0,7016,-68.6086956521739,BtwnSubjAuditory1
600.0,7016,-33.20689655172413,BtwnSubjAuditory1
650.0,7016,-35.0,BtwnSubjAuditory1
700.0,7016,-94.0,BtwnSubjAuditory1
750.0,7016,-125.0,BtwnSubjAuditory1
800.0,7016,-51.4,BtwnSubjAuditory1
100.0,7017,-52.14285714285714,BtwnSubjAuditory1
150.0,7017,-50.04347826086956,BtwnSubjAuditory1
200.0,7017,8.833333333333334,BtwnSubjAuditory1
250.0,7017,-51.047619047619044,BtwnSubjAuditory1
300.0,7017,5.45,BtwnSubjAuditory1
350.0,7017,-144.66666666666666,BtwnSubjAuditory1
400.0,7017,-28.5,BtwnSubjAuditory1
450.0,7017,43.33333333333334,BtwnSubjAuditory1
500.0,7017,-123.55555555555556,BtwnSubjAuditory1
550.0,7017,-152.57142857142858,BtwnSubjAuditory1
600.0,7017,-235.25,BtwnSubjAuditory1
650.0,7017,,BtwnSubjAuditory1
700.0,7017,,BtwnSubjAuditory1
750.0,7017,,BtwnSubjAuditory1
800.0,7017,,BtwnSubjAuditory1
100.0,7018,,BtwnSubjAuditory1
150.0,7018,,BtwnSubjAuditory1
200.0,7018,,BtwnSubjAuditory1
250.0,7018,,BtwnSubjAuditory1
300.0,7018,-55.5,BtwnSubjAuditory1
350.0,7018,-65.23529411764707,BtwnSubjAuditory1
400.0,7018,-54.86363636363637,BtwnSubjAuditory1
450.0,7018,-76.55102040816327,BtwnSubjAuditory1
500.0,7018,-34.884615384615394,BtwnSubjAuditory1
550.0,7018,-137.66666666666666,BtwnSubjAuditory1
600.0,7018,,BtwnSubjAuditory1
650.0,7018,,BtwnSubjAuditory1
700.0,7018,,BtwnSubjAuditory1
750.0,7018,,BtwnSubjAuditory1
800.0,7018,,BtwnSubjAuditory1
100.0,7019,,BtwnSubjAuditory1
150.0,7019,,BtwnSubjAuditory1
200.0,7019,,BtwnSubjAuditory1
250.0,7019,,BtwnSubjAuditory1
300.0,7019,,BtwnSubjAuditory1
350.0,7019,-91.25,BtwnSubjAuditory1
400.0,7019,-100.66666666666669,BtwnSubjAuditory1
450.0,7019,-51.66666666666666,BtwnSubjAuditory1
500.0,7019,-28.39024390243902,BtwnSubjAuditory1
550.0,7019,-22.25,BtwnSubjAuditory1
600.0,7019,-17.285714285714285,BtwnSubjAuditory1
650.0,7019,-133.6,BtwnSubjAuditory1
700.0,7019,,BtwnSubjAuditory1
750.0,7019,,BtwnSubjAuditory1
800.0,7019,,BtwnSubjAuditory1
100.0,7020,,BtwnSubjAuditory1
150.0,7020,,BtwnSubjAuditory1
200.0,7020,,BtwnSubjAuditory1
250.0,7020,,BtwnSubjAuditory1
300.0,7020,,BtwnSubjAuditory1
350.0,7020,,BtwnSubjAuditory1
400.0,7020,,BtwnSubjAuditory1
450.0,7020,-42.888888888888886,BtwnSubjAuditory1
500.0,7020,-6.0,BtwnSubjAuditory1
550.0,7020,-99.34782608695652,BtwnSubjAuditory1
600.0,7020,-46.55172413793103,BtwnSubjAuditory1
650.0,7020,-18.30769230769231,BtwnSubjAuditory1
700.0,7020,-55.78947368421053,BtwnSubjAuditory1
750.0,7020,-114.30769230769229,BtwnSubjAuditory1
800.0,7020,-95.0,BtwnSubjAuditory1
100.0,7021,,BtwnSubjAuditory1
150.0,7021,,BtwnSubjAuditory1
200.0,7021,,BtwnSubjAuditory1
250.0,7021,-54.0,BtwnSubjAuditory1
300.0,7021,16.818181818181817,BtwnSubjAuditory1
350.0,7021,-85.84210526315789,BtwnSubjAuditory1
400.0,7021,-73.65384615384616,BtwnSubjAuditory1
450.0,7021,-91.67647058823529,BtwnSubjAuditory1
500.0,7021,-113.8181818181818,BtwnSubjAuditory1
550.0,7021,-89.11764705882355,BtwnSubjAuditory1
600.0,7021,-108.0,BtwnSubjAuditory1
650.0,7021,-44.0,BtwnSubjAuditory1
700.0,7021,,BtwnSubjAuditory1
750.0,7021,,BtwnSubjAuditory1
800.0,7021,,BtwnSubjAuditory1
100.0,7022,,BtwnSubjAuditory1
150.0,7022,,BtwnSubjAuditory1
200.0,7022,,BtwnSubjAuditory1
250.0,7022,,BtwnSubjAuditory1
300.0,7022,,BtwnSubjAuditory1
350.0,7022,,BtwnSubjAuditory1
400.0,7022,-83.33333333333333,BtwnSubjAuditory1
450.0,7022,-127.0,BtwnSubjAuditory1
500.0,7022,-98.75,BtwnSubjAuditory1
550.0,7022,-77.36363636363636,BtwnSubjAuditory1
600.0,7022,-49.470588235294116,BtwnSubjAuditory1
650.0,7022,49.5,BtwnSubjAuditory1
700.0,7022,-134.5,BtwnSubjAuditory1
750.0,7022,-54.375,BtwnSubjAuditory1
800.0,7022,-170.85714285714286,BtwnSubjAuditory1
100.0,7023,,BtwnSubjAuditory1
150.0,7023,,BtwnSubjAuditory1
200.0,7023,-175.33333333333337,BtwnSubjAuditory1
250.0,7023,-48.793103448275865,BtwnSubjAuditory1
300.0,7023,-92.19148936170212,BtwnSubjAuditory1
350.0,7023,-43.82051282051282,BtwnSubjAuditory1
400.0,7023,-59.470588235294116,BtwnSubjAuditory1
450.0,7023,-8.6,BtwnSubjAuditory1
500.0,7023,65.0,BtwnSubjAuditory1
550.0,7023,,BtwnSubjAuditory1
600.0,7023,,BtwnSubjAuditory1
650.0,7023,,BtwnSubjAuditory1
700.0,7023,,BtwnSubjAuditory1
750.0,7023,,BtwnSubjAuditory1
800.0,7023,,BtwnSubjAuditory1
100.0,7024,,BtwnSubjAuditory1
150.0,7024,-34.22222222222222,BtwnSubjAuditory1
200.0,7024,-11.555555555555555,BtwnSubjAuditory1
250.0,7024,7.6190476190476195,BtwnSubjAuditory1
300.0,7024,-72.5625,BtwnSubjAuditory1
350.0,7024,-80.14814814814815,BtwnSubjAuditory1
400.0,7024,73.8125,BtwnSubjAuditory1
450.0,7024,5.75,BtwnSubjAuditory1
500.0,7024,-125.5,BtwnSubjAuditory1
550.0,7024,-4.0,BtwnSubjAuditory1
600.0,7024,,BtwnSubjAuditory1
650.0,7024,,BtwnSubjAuditory1
700.0,7024,,BtwnSubjAuditory1
750.0,7024,,BtwnSubjAuditory1
800.0,7024,,BtwnSubjAuditory1
100.0,8001,,BtwnSubjAuditory2
150.0,8001,-239.0,BtwnSubjAuditory2
200.0,8001,-110.66666666666669,BtwnSubjAuditory2
250.0,8001,-16.11111111111111,BtwnSubjAuditory2
300.0,8001,-61.42857142857143,BtwnSubjAuditory2
350.0,8001,-18.58333333333333,BtwnSubjAuditory2
400.0,8001,-16.571428571428573,BtwnSubjAuditory2
450.0,8001,-62.75,BtwnSubjAuditory2
500.0,8001,-68.28571428571429,BtwnSubjAuditory2
550.0,8001,-112.7391304347826,BtwnSubjAuditory2
600.0,8001,-128.16666666666666,BtwnSubjAuditory2
650.0,8001,-184.625,BtwnSubjAuditory2
700.0,8001,-94.5,BtwnSubjAuditory2
750.0,8001,-168.2,BtwnSubjAuditory2
100.0,8002,-51.047619047619044,BtwnSubjAuditory2
150.0,8002,7.45,BtwnSubjAuditory2
200.0,8002,-31.222222222222218,BtwnSubjAuditory2
250.0,8002,-22.15,BtwnSubjAuditory2
300.0,8002,-34.09090909090909,BtwnSubjAuditory2
350.0,8002,15.333333333333336,BtwnSubjAuditory2
400.0,8002,,BtwnSubjAuditory2
450.0,8002,,BtwnSubjAuditory2
500.0,8002,,BtwnSubjAuditory2
550.0,8002,,BtwnSubjAuditory2
600.0,8002,,BtwnSubjAuditory2
650.0,8002,,BtwnSubjAuditory2
700.0,8002,,BtwnSubjAuditory2
750.0,8002,,BtwnSubjAuditory2
100.0,8003,,BtwnSubjAuditory2
150.0,8003,,BtwnSubjAuditory2
200.0,8003,,BtwnSubjAuditory2
250.0,8003,,BtwnSubjAuditory2
300.0,8003,-26.0,BtwnSubjAuditory2
350.0,8003,-32.75,BtwnSubjAuditory2
400.0,8003,-78.83333333333333,BtwnSubjAuditory2
450.0,8003,-41.470588235294116,BtwnSubjAuditory2
500.0,8003,-72.2,BtwnSubjAuditory2
550.0,8003,-42.810810810810814,BtwnSubjAuditory2
600.0,8003,-82.16666666666667,BtwnSubjAuditory2
650.0,8003,-36.333333333333336,BtwnSubjAuditory2
700.0,8003,,BtwnSubjAuditory2
750.0,8003,,BtwnSubjAuditory2
100.0,8004,139.0,BtwnSubjAuditory2
150.0,8004,29.25,BtwnSubjAuditory2
200.0,8004,40.769230769230774,BtwnSubjAuditory2
250.0,8004,-61.51351351351353,BtwnSubjAuditory2
300.0,8004,-123.45714285714287,BtwnSubjAuditory2
350.0,8004,-56.85714285714285,BtwnSubjAuditory2
400.0,8004,-5.166666666666667,BtwnSubjAuditory2
450.0,8004,-23.0,BtwnSubjAuditory2
500.0,8004,,BtwnSubjAuditory2
550.0,8004,,BtwnSubjAuditory2
600.0,8004,,BtwnSubjAuditory2
650.0,8004,,BtwnSubjAuditory2
700.0,8004,,BtwnSubjAuditory2
750.0,8004,,BtwnSubjAuditory2
100.0,8005,,BtwnSubjAuditory2
150.0,8005,,BtwnSubjAuditory2
200.0,8005,-40.5,BtwnSubjAuditory2
250.0,8005,-37.346153846153854,BtwnSubjAuditory2
300.0,8005,-54.769230769230774,BtwnSubjAuditory2
350.0,8005,-55.21276595744681,BtwnSubjAuditory2
400.0,8005,6.941176470588236,BtwnSubjAuditory2
450.0,8005,-9.0,BtwnSubjAuditory2
500.0,8005,,BtwnSubjAuditory2
550.0,8005,,BtwnSubjAuditory2
600.0,8005,,BtwnSubjAuditory2
650.0,8005,,BtwnSubjAuditory2
700.0,8005,,BtwnSubjAuditory2
750.0,8005,,BtwnSubjAuditory2
100.0,8006,,BtwnSubjAuditory2
150.0,8006,,BtwnSubjAuditory2
200.0,8006,,BtwnSubjAuditory2
250.0,8006,-14.333333333333336,BtwnSubjAuditory2
300.0,8006,-137.0,BtwnSubjAuditory2
350.0,8006,-27.476190476190478,BtwnSubjAuditory2
400.0,8006,-101.77777777777777,BtwnSubjAuditory2
450.0,8006,-72.0,BtwnSubjAuditory2
500.0,8006,-114.77272727272728,BtwnSubjAuditory2
550.0,8006,-139.53333333333333,BtwnSubjAuditory2
600.0,8006,-62.75,BtwnSubjAuditory2
650.0,8006,-46.5,BtwnSubjAuditory2
700.0,8006,,BtwnSubjAuditory2
750.0,8006,,BtwnSubjAuditory2
100.0,8007,69.5,BtwnSubjAuditory2
150.0,8007,-37.846153846153854,BtwnSubjAuditory2
200.0,8007,-9.12121212121212,BtwnSubjAuditory2
250.0,8007,-31.07317073170732,BtwnSubjAuditory2
300.0,8007,-12.225806451612904,BtwnSubjAuditory2
350.0,8007,-19.0,BtwnSubjAuditory2
400.0,8007,-217.0,BtwnSubjAuditory2
450.0,8007,,BtwnSubjAuditory2
500.0,8007,,BtwnSubjAuditory2
550.0,8007,,BtwnSubjAuditory2
600.0,8007,,BtwnSubjAuditory2
650.0,8007,,BtwnSubjAuditory2
700.0,8007,,BtwnSubjAuditory2
750.0,8007,,BtwnSubjAuditory2
100.0,8008,13.0,BtwnSubjAuditory2
150.0,8008,-62.72727272727273,BtwnSubjAuditory2
200.0,8008,-30.45833333333333,BtwnSubjAuditory2
250.0,8008,-94.15625,BtwnSubjAuditory2
300.0,8008,-13.787878787878787,BtwnSubjAuditory2
350.0,8008,17.391304347826086,BtwnSubjAuditory2
400.0,8008,-19.88888888888889,BtwnSubjAuditory2
450.0,8008,-207.0,BtwnSubjAuditory2
500.0,8008,,BtwnSubjAuditory2
550.0,8008,,BtwnSubjAuditory2
600.0,8008,,BtwnSubjAuditory2
650.0,8008,,BtwnSubjAuditory2
700.0,8008,,BtwnSubjAuditory2
750.0,8008,,BtwnSubjAuditory2
100.0,8009,,BtwnSubjAuditory2
150.0,8009,-25.53333333333333,BtwnSubjAuditory2
200.0,8009,-65.53846153846153,BtwnSubjAuditory2
250.0,8009,-47.06382978723404,BtwnSubjAuditory2
300.0,8009,-29.625,BtwnSubjAuditory2
350.0,8009,-1.1666666666666667,BtwnSubjAuditory2
400.0,8009,,BtwnSubjAuditory2
450.0,8009,,BtwnSubjAuditory2
500.0,8009,,BtwnSubjAuditory2
550.0,8009,,BtwnSubjAuditory2
600.0,8009,,BtwnSubjAuditory2
650.0,8009,,BtwnSubjAuditory2
700.0,8009,,BtwnSubjAuditory2
750.0,8009,,BtwnSubjAuditory2
100.0,8010,,BtwnSubjAuditory2
150.0,8010,2.0,BtwnSubjAuditory2
200.0,8010,-2.25,BtwnSubjAuditory2
250.0,8010,-5.4375,BtwnSubjAuditory2
300.0,8010,-84.8,BtwnSubjAuditory2
350.0,8010,-47.875,BtwnSubjAuditory2
400.0,8010,-42.12,BtwnSubjAuditory2
450.0,8010,-20.63157894736842,BtwnSubjAuditory2
500.0,8010,-83.57894736842105,BtwnSubjAuditory2
550.0,8010,-18.153846153846157,BtwnSubjAuditory2
600.0,8010,-191.0,BtwnSubjAuditory2
650.0,8010,,BtwnSubjAuditory2
700.0,8010,,BtwnSubjAuditory2
750.0,8010,,BtwnSubjAuditory2
100.0,8011,-6.5,BtwnSubjAuditory2
150.0,8011,-27.6,BtwnSubjAuditory2
200.0,8011,-54.80952380952381,BtwnSubjAuditory2
250.0,8011,-22.5625,BtwnSubjAuditory2
300.0,8011,-23.71794871794872,BtwnSubjAuditory2
350.0,8011,-111.1,BtwnSubjAuditory2
400.0,8011,-142.85714285714286,BtwnSubjAuditory2
450.0,8011,-195.66666666666663,BtwnSubjAuditory2
500.0,8011,,BtwnSubjAuditory2
550.0,8011,,BtwnSubjAuditory2
600.0,8011,,BtwnSubjAuditory2
650.0,8011,,BtwnSubjAuditory2
700.0,8011,,BtwnSubjAuditory2
750.0,8011,,BtwnSubjAuditory2
100.0,8012,,BtwnSubjAuditory2
150.0,8012,,BtwnSubjAuditory2
200.0,8012,,BtwnSubjAuditory2
250.0,8012,,BtwnSubjAuditory2
300.0,8012,,BtwnSubjAuditory2
350.0,8012,,BtwnSubjAuditory2
400.0,8012,-158.5,BtwnSubjAuditory2
450.0,8012,-144.0,BtwnSubjAuditory2
500.0,8012,8.3125,BtwnSubjAuditory2
550.0,8012,-47.60714285714285,BtwnSubjAuditory2
600.0,8012,-24.777777777777782,BtwnSubjAuditory2
650.0,8012,-58.04,BtwnSubjAuditory2
700.0,8012,-96.22222222222223,BtwnSubjAuditory2
750.0,8012,-26.5,BtwnSubjAuditory2
100.0,8013,,BtwnSubjAuditory2
150.0,8013,,BtwnSubjAuditory2
200.0,8013,,BtwnSubjAuditory2
250.0,8013,,BtwnSubjAuditory2
300.0,8013,,BtwnSubjAuditory2
350.0,8013,44.0,BtwnSubjAuditory2
400.0,8013,-92.625,BtwnSubjAuditory2
450.0,8013,-155.46153846153842,BtwnSubjAuditory2
500.0,8013,-55.03448275862069,BtwnSubjAuditory2
550.0,8013,-110.48571428571428,BtwnSubjAuditory2
600.0,8013,-84.36842105263158,BtwnSubjAuditory2
650.0,8013,-101.8181818181818,BtwnSubjAuditory2
700.0,8013,-54.0,BtwnSubjAuditory2
750.0,8013,,BtwnSubjAuditory2
100.0,8014,,BtwnSubjAuditory2
150.0,8014,,BtwnSubjAuditory2
200.0,8014,,BtwnSubjAuditory2
250.0,8014,,BtwnSubjAuditory2
300.0,8014,,BtwnSubjAuditory2
350.0,8014,,BtwnSubjAuditory2
400.0,8014,,BtwnSubjAuditory2
450.0,8014,83.5,BtwnSubjAuditory2
500.0,8014,-24.33333333333333,BtwnSubjAuditory2
550.0,8014,-140.71428571428572,BtwnSubjAuditory2
600.0,8014,-99.71428571428572,BtwnSubjAuditory2
650.0,8014,-24.857142857142854,BtwnSubjAuditory2
700.0,8014,-50.85714285714285,BtwnSubjAuditory2
750.0,8014,26.33333333333333,BtwnSubjAuditory2
100.0,8015,,BtwnSubjAuditory2
150.0,8015,,BtwnSubjAuditory2
200.0,8015,,BtwnSubjAuditory2
250.0,8015,65.0,BtwnSubjAuditory2
300.0,8015,,BtwnSubjAuditory2
350.0,8015,-394.75,BtwnSubjAuditory2
400.0,8015,-269.1,BtwnSubjAuditory2
450.0,8015,29.5,BtwnSubjAuditory2
500.0,8015,-141.0,BtwnSubjAuditory2
550.0,8015,-253.57142857142856,BtwnSubjAuditory2
600.0,8015,-226.45945945945942,BtwnSubjAuditory2
650.0,8015,-100.1,BtwnSubjAuditory2
700.0,8015,-74.875,BtwnSubjAuditory2
750.0,8015,-103.85714285714286,BtwnSubjAuditory2
100.0,8016,57.0,BtwnSubjAuditory2
150.0,8016,81.5,BtwnSubjAuditory2
200.0,8016,-46.5,BtwnSubjAuditory2
250.0,8016,-15.392857142857142,BtwnSubjAuditory2
300.0,8016,-60.47368421052632,BtwnSubjAuditory2
350.0,8016,-43.75757575757576,BtwnSubjAuditory2
400.0,8016,-64.92,BtwnSubjAuditory2
450.0,8016,59.375,BtwnSubjAuditory2
500.0,8016,,BtwnSubjAuditory2
550.0,8016,,BtwnSubjAuditory2
600.0,8016,,BtwnSubjAuditory2
650.0,8016,,BtwnSubjAuditory2
700.0,8016,,BtwnSubjAuditory2
750.0,8016,,BtwnSubjAuditory2
100.0,8017,,BtwnSubjAuditory2
150.0,8017,,BtwnSubjAuditory2
200.0,8017,55.6,BtwnSubjAuditory2
250.0,8017,-43.111111111111114,BtwnSubjAuditory2
300.0,8017,-75.6470588235294,BtwnSubjAuditory2
350.0,8017,-61.39473684210525,BtwnSubjAuditory2
400.0,8017,-63.542857142857144,BtwnSubjAuditory2
450.0,8017,-109.55172413793105,BtwnSubjAuditory2
500.0,8017,-220.16666666666663,BtwnSubjAuditory2
550.0,8017,,BtwnSubjAuditory2
600.0,8017,,BtwnSubjAuditory2
650.0,8017,,BtwnSubjAuditory2
700.0,8017,,BtwnSubjAuditory2
750.0,8017,,BtwnSubjAuditory2
100.0,8018,,BtwnSubjAuditory2
150.0,8018,15.636363636363635,BtwnSubjAuditory2
200.0,8018,-70.26666666666667,BtwnSubjAuditory2
250.0,8018,-23.387096774193548,BtwnSubjAuditory2
300.0,8018,-52.76190476190475,BtwnSubjAuditory2
350.0,8018,-9.166666666666666,BtwnSubjAuditory2
400.0,8018,-1.4545454545454546,BtwnSubjAuditory2
450.0,8018,-108.21428571428572,BtwnSubjAuditory2
500.0,8018,-85.65,BtwnSubjAuditory2
550.0,8018,-53.45454545454545,BtwnSubjAuditory2
600.0,8018,-134.5,BtwnSubjAuditory2
650.0,8018,,BtwnSubjAuditory2
700.0,8018,,BtwnSubjAuditory2
750.0,8018,,BtwnSubjAuditory2
100.0,8019,-30.0,BtwnSubjAuditory2
150.0,8019,,BtwnSubjAuditory2
200.0,8019,,BtwnSubjAuditory2
250.0,8019,-231.0,BtwnSubjAuditory2
300.0,8019,12.0,BtwnSubjAuditory2
350.0,8019,-81.08333333333333,BtwnSubjAuditory2
400.0,8019,-79.0,BtwnSubjAuditory2
450.0,8019,-66.36585365853658,BtwnSubjAuditory2
500.0,8019,-25.451612903225808,BtwnSubjAuditory2
550.0,8019,-105.7,BtwnSubjAuditory2
600.0,8019,-196.0,BtwnSubjAuditory2
650.0,8019,105.0,BtwnSubjAuditory2
700.0,8019,,BtwnSubjAuditory2
750.0,8019,,BtwnSubjAuditory2
100.0,8020,,BtwnSubjAuditory2
150.0,8020,,BtwnSubjAuditory2
200.0,8020,-2.25,BtwnSubjAuditory2
250.0,8020,42.91666666666666,BtwnSubjAuditory2
300.0,8020,34.4375,BtwnSubjAuditory2
350.0,8020,-61.09090909090909,BtwnSubjAuditory2
400.0,8020,-12.333333333333336,BtwnSubjAuditory2
450.0,8020,-138.5,BtwnSubjAuditory2
500.0,8020,-138.5,BtwnSubjAuditory2
550.0,8020,-26.285714285714285,BtwnSubjAuditory2
600.0,8020,-128.1818181818182,BtwnSubjAuditory2
650.0,8020,-51.384615384615394,BtwnSubjAuditory2
700.0,8020,-25.5625,BtwnSubjAuditory2
750.0,8020,-50.23809523809525,BtwnSubjAuditory2
100.0,8021,28.0,BtwnSubjAuditory2
150.0,8021,-44.032258064516135,BtwnSubjAuditory2
200.0,8021,-74.62711864406779,BtwnSubjAuditory2
250.0,8021,-62.131578947368425,BtwnSubjAuditory2
300.0,8021,-53.1,BtwnSubjAuditory2
350.0,8021,,BtwnSubjAuditory2
400.0,8021,,BtwnSubjAuditory2
450.0,8021,,BtwnSubjAuditory2
500.0,8021,,BtwnSubjAuditory2
550.0,8021,,BtwnSubjAuditory2
600.0,8021,,BtwnSubjAuditory2
650.0,8021,,BtwnSubjAuditory2
700.0,8021,,BtwnSubjAuditory2
750.0,8021,,BtwnSubjAuditory2
100.0,8022,,BtwnSubjAuditory2
150.0,8022,-206.5,BtwnSubjAuditory2
200.0,8022,-24.2,BtwnSubjAuditory2
250.0,8022,-85.18181818181819,BtwnSubjAuditory2
300.0,8022,-69.17647058823529,BtwnSubjAuditory2
350.0,8022,-48.34883720930232,BtwnSubjAuditory2
400.0,8022,-64.43478260869566,BtwnSubjAuditory2
450.0,8022,-54.5,BtwnSubjAuditory2
500.0,8022,-18.5,BtwnSubjAuditory2
550.0,8022,105.5,BtwnSubjAuditory2
600.0,8022,,BtwnSubjAuditory2
650.0,8022,,BtwnSubjAuditory2
700.0,8022,,BtwnSubjAuditory2
750.0,8022,,BtwnSubjAuditory2
100.0,8023,,BtwnSubjAuditory2
150.0,8023,,BtwnSubjAuditory2
200.0,8023,-28.0,BtwnSubjAuditory2
250.0,8023,52.8,BtwnSubjAuditory2
300.0,8023,-8.0,BtwnSubjAuditory2
350.0,8023,-72.92857142857143,BtwnSubjAuditory2
400.0,8023,-56.61904761904761,BtwnSubjAuditory2
450.0,8023,-37.76470588235294,BtwnSubjAuditory2
500.0,8023,-55.07142857142857,BtwnSubjAuditory2
550.0,8023,-17.6,BtwnSubjAuditory2
600.0,8023,-30.33333333333333,BtwnSubjAuditory2
650.0,8023,,BtwnSubjAuditory2
700.0,8023,,BtwnSubjAuditory2
750.0,8023,,BtwnSubjAuditory2
100.0,8024,-12.625,BtwnSubjAuditory2
150.0,8024,-8.5625,BtwnSubjAuditory2
200.0,8024,-3.2142857142857144,BtwnSubjAuditory2
250.0,8024,-97.3,BtwnSubjAuditory2
300.0,8024,-80.71428571428571,BtwnSubjAuditory2
350.0,8024,47.375,BtwnSubjAuditory2
400.0,8024,-117.28571428571428,BtwnSubjAuditory2
450.0,8024,-101.42857142857143,BtwnSubjAuditory2
500.0,8024,-31.0,BtwnSubjAuditory2
550.0,8024,,BtwnSubjAuditory2
600.0,8024,,BtwnSubjAuditory2
650.0,8024,,BtwnSubjAuditory2
700.0,8024,,BtwnSubjAuditory2
750.0,8024,,BtwnSubjAuditory2
100.0,9001,-25.33333333333333,BtwnSubjVisual1
150.0,9001,-63.0,BtwnSubjVisual1
200.0,9001,-23.976744186046513,BtwnSubjVisual1
250.0,9001,-49.025,BtwnSubjVisual1
300.0,9001,-52.63636363636363,BtwnSubjVisual1
350.0,9001,-92.1818181818182,BtwnSubjVisual1
400.0,9001,-57.33333333333334,BtwnSubjVisual1
450.0,9001,,BtwnSubjVisual1
500.0,9001,,BtwnSubjVisual1
550.0,9001,,BtwnSubjVisual1
600.0,9001,,BtwnSubjVisual1
650.0,9001,,BtwnSubjVisual1
700.0,9001,,BtwnSubjVisual1
100.0,9002,,BtwnSubjVisual1
150.0,9002,-110.66666666666669,BtwnSubjVisual1
200.0,9002,-96.15384615384615,BtwnSubjVisual1
250.0,9002,-159.5151515151515,BtwnSubjVisual1
300.0,9002,-99.76595744680851,BtwnSubjVisual1
350.0,9002,-86.35714285714286,BtwnSubjVisual1
400.0,9002,-199.46153846153842,BtwnSubjVisual1
450.0,9002,-7.0,BtwnSubjVisual1
500.0,9002,,BtwnSubjVisual1
550.0,9002,,BtwnSubjVisual1
600.0,9002,,BtwnSubjVisual1
650.0,9002,,BtwnSubjVisual1
700.0,9002,,BtwnSubjVisual1
100.0,9003,,BtwnSubjVisual1
150.0,9003,-15.0,BtwnSubjVisual1
200.0,9003,13.15625,BtwnSubjVisual1
250.0,9003,-29.935483870967737,BtwnSubjVisual1
300.0,9003,-51.58823529411765,BtwnSubjVisual1
350.0,9003,-53.58823529411765,BtwnSubjVisual1
400.0,9003,-98.28571428571428,BtwnSubjVisual1
450.0,9003,-59.2,BtwnSubjVisual1
500.0,9003,-87.0,BtwnSubjVisual1
550.0,9003,,BtwnSubjVisual1
600.0,9003,,BtwnSubjVisual1
650.0,9003,,BtwnSubjVisual1
700.0,9003,,BtwnSubjVisual1
100.0,9004,-7.75,BtwnSubjVisual1
150.0,9004,-26.42857142857143,BtwnSubjVisual1
200.0,9004,-35.52777777777778,BtwnSubjVisual1
250.0,9004,-17.208333333333332,BtwnSubjVisual1
300.0,9004,-33.0,BtwnSubjVisual1
350.0,9004,-26.2,BtwnSubjVisual1
400.0,9004,-75.0,BtwnSubjVisual1
450.0,9004,-55.5,BtwnSubjVisual1
500.0,9004,,BtwnSubjVisual1
550.0,9004,,BtwnSubjVisual1
600.0,9004,,BtwnSubjVisual1
650.0,9004,,BtwnSubjVisual1
700.0,9004,,BtwnSubjVisual1
100.0,9005,38.0,BtwnSubjVisual1
150.0,9005,1.9411764705882355,BtwnSubjVisual1
200.0,9005,-74.85185185185185,BtwnSubjVisual1
250.0,9005,-58.729729729729726,BtwnSubjVisual1
300.0,9005,-58.625,BtwnSubjVisual1
350.0,9005,-91.8125,BtwnSubjVisual1
400.0,9005,-23.66666666666667,BtwnSubjVisual1
450.0,9005,-91.5,BtwnSubjVisual1
500.0,9005,-70.5,BtwnSubjVisual1
550.0,9005,,BtwnSubjVisual1
600.0,9005,,BtwnSubjVisual1
650.0,9005,,BtwnSubjVisual1
700.0,9005,,BtwnSubjVisual1
100.0,9006,-41.66666666666666,BtwnSubjVisual1
150.0,9006,8.521739130434783,BtwnSubjVisual1
200.0,9006,-49.21739130434783,BtwnSubjVisual1
250.0,9006,-28.761904761904763,BtwnSubjVisual1
300.0,9006,-37.15,BtwnSubjVisual1
350.0,9006,8.7,BtwnSubjVisual1
400.0,9006,,BtwnSubjVisual1
450.0,9006,,BtwnSubjVisual1
500.0,9006,,BtwnSubjVisual1
550.0,9006,,BtwnSubjVisual1
600.0,9006,,BtwnSubjVisual1
650.0,9006,,BtwnSubjVisual1
700.0,9006,,BtwnSubjVisual1
100.0,9007,,BtwnSubjVisual1
150.0,9007,,BtwnSubjVisual1
200.0,9007,,BtwnSubjVisual1
250.0,9007,-72.61538461538461,BtwnSubjVisual1
300.0,9007,-91.85714285714286,BtwnSubjVisual1
350.0,9007,-102.89285714285714,BtwnSubjVisual1
400.0,9007,-110.03703703703705,BtwnSubjVisual1
450.0,9007,-86.23529411764706,BtwnSubjVisual1
500.0,9007,-42.04166666666666,BtwnSubjVisual1
550.0,9007,-85.63636363636364,BtwnSubjVisual1
600.0,9007,-115.16666666666669,BtwnSubjVisual1
650.0,9007,-190.75,BtwnSubjVisual1
700.0,9007,,BtwnSubjVisual1
100.0,9008,-22.64,BtwnSubjVisual1
150.0,9008,-26.30434782608696,BtwnSubjVisual1
200.0,9008,-151.9090909090909,BtwnSubjVisual1
250.0,9008,-139.9,BtwnSubjVisual1
300.0,9008,28.5,BtwnSubjVisual1
350.0,9008,,BtwnSubjVisual1
400.0,9008,,BtwnSubjVisual1
450.0,9008,,BtwnSubjVisual1
500.0,9008,,BtwnSubjVisual1
550.0,9008,,BtwnSubjVisual1
600.0,9008,,BtwnSubjVisual1
650.0,9008,,BtwnSubjVisual1
700.0,9008,,BtwnSubjVisual1
